Player,Team,Pos,Matrix,iXG_pct,iXA_pct,Med10_SOG,i5v5_points60,i5v5_iCF60,Conf_Point,Conf_SOG,Conf_Goal,Reg_P10,Reg_G10,Reg_SOG10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S
Nikolas Matinpalo,OTT,D,Red,19.92797118847539,36.97478991596639,,0.0,,41.0,30.0,28.0,,,,COOL,COOL,COOL
Nikolas Matinpalo,OTT,D,Red,19.92797118847539,36.97478991596639,,0.0,,41.0,30.0,28.0,,,,COOL,COOL,COOL
Noah Laba,NYR,C,Yellow,69.5078031212485,53.96158463385354,,0.01848302300109529,,53.0,63.0,64.0,,,,COOL,COOL,COOL
Noah Laba,NYR,C,Yellow,69.5078031212485,53.96158463385354,,0.0,,53.0,63.0,64.0,,,,COOL,COOL,COOL
Noah Laba,NYR,C,Yellow,69.5078031212485,53.96158463385354,,0.13043478260869565,,53.0,63.0,64.0,,,,COOL,COOL,COOL
Ryan Reaves,SJS,R,Red,44.29771908763505,7.322929171668667,,0.010657824619574872,,19.0,46.0,46.0,,,,COOL,COOL,COOL
Ryan Reaves,SJS,R,Red,44.29771908763505,7.322929171668667,,0.0,,19.0,46.0,46.0,,,,COOL,COOL,COOL
Ryan Reaves,SJS,R,Red,44.29771908763505,7.322929171668667,,0.0,,19.0,46.0,46.0,,,,COOL,COOL,COOL
Zachary Bolduc,MTL,R,Yellow,84.3937575030012,53.96158463385354,,0.022352423205879365,,53.0,72.0,75.0,,,,COOL,COOL,COOL
Zachary Bolduc,MTL,R,Yellow,84.3937575030012,53.96158463385354,,0.0,,53.0,72.0,75.0,,,,COOL,COOL,COOL
Zachary Bolduc,MTL,R,Yellow,84.3937575030012,53.96158463385354,,0.06030150753768844,,53.0,72.0,75.0,,,,COOL,COOL,COOL
Jack Hughes,NJD,C,Yellow,83.43337334933973,76.53061224489795,,0.03559623696923468,,69.0,72.0,74.0,,,,COOL,COOL,COOL
Jack Hughes,NJD,C,Yellow,83.43337334933973,76.53061224489795,,0.0,,69.0,72.0,74.0,,,,COOL,COOL,COOL
Jack Hughes,NJD,C,Yellow,83.43337334933973,76.53061224489795,,0.1001669449081803,,69.0,72.0,74.0,,,,COOL,COOL,COOL
Matt Duchene,DAL,C,Red,50.18007202881153,43.037214885954384,,0.017551557700745943,,45.0,50.0,50.0,,,,COOL,COOL,COOL
Matt Duchene,DAL,C,Red,50.18007202881153,43.037214885954384,,,,45.0,50.0,50.0,,,,COOL,COOL,COOL
Matt Duchene,DAL,C,Red,50.18007202881153,43.037214885954384,,0.04524886877828054,,45.0,50.0,50.0,,,,COOL,COOL,COOL
Ryan Graves,PIT,D,Red,21.368547418967587,7.322929171668667,,0.0039690414764834295,,19.0,31.0,29.0,,,,COOL,COOL,COOL
Ryan Graves,PIT,D,Red,21.368547418967587,7.322929171668667,,0.0,,19.0,31.0,29.0,,,,COOL,COOL,COOL
Ryan Graves,PIT,D,Red,21.368547418967587,7.322929171668667,,,,19.0,31.0,29.0,,,,COOL,COOL,COOL
Mattias Janmark,EDM,C,Red,44.657863145258105,43.037214885954384,,0.017576751816264353,,45.0,47.0,46.0,,,,COOL,COOL,COOL
Mattias Janmark,EDM,C,Red,44.657863145258105,43.037214885954384,,0.0,,45.0,47.0,46.0,,,,COOL,COOL,COOL
Mattias Janmark,EDM,C,Red,44.657863145258105,43.037214885954384,,0.0,,45.0,47.0,46.0,,,,COOL,COOL,COOL
Rasmus Dahlin,BUF,D,Yellow,69.14765906362545,95.31812725090036,,0.0216998191681736,,83.0,62.0,64.0,,,,COOL,COOL,COOL
Rasmus Dahlin,BUF,D,Yellow,69.14765906362545,95.31812725090036,,0.0,,83.0,62.0,64.0,,,,COOL,COOL,COOL
Rasmus Dahlin,BUF,D,Yellow,69.14765906362545,95.31812725090036,,0.08198961464881115,,83.0,62.0,64.0,,,,COOL,COOL,COOL
Filip Hronek,VAN,D,Red,54.38175270108043,93.57743097238895,,0.017782670364333043,,81.0,53.0,53.0,,,,COOL,COOL,COOL
Filip Hronek,VAN,D,Red,54.38175270108043,93.57743097238895,,0.0,,81.0,53.0,53.0,,,,COOL,COOL,COOL
Filip Hronek,VAN,D,Red,54.38175270108043,93.57743097238895,,0.13516896120150187,,81.0,53.0,53.0,,,,COOL,COOL,COOL
Egor Zamula,PHI,D,Red,10.264105642256903,19.08763505402161,,0.005780903747952597,,28.0,24.0,21.0,,,,COOL,COOL,COOL
Egor Zamula,PHI,D,Red,10.264105642256903,19.08763505402161,,0.0,,28.0,24.0,21.0,,,,COOL,COOL,COOL
Egor Zamula,PHI,D,Red,10.264105642256903,19.08763505402161,,0.0,,28.0,24.0,21.0,,,,COOL,COOL,COOL
Jamie Drysdale,PHI,D,Red,44.537815126050425,82.47298919567827,,0.018755023667053675,,73.0,46.0,46.0,,,,COOL,COOL,COOL
Jamie Drysdale,PHI,D,Red,44.537815126050425,82.47298919567827,,0.0,,73.0,46.0,46.0,,,,COOL,COOL,COOL
Jamie Drysdale,PHI,D,Red,44.537815126050425,82.47298919567827,,0.024865312888520515,,73.0,46.0,46.0,,,,COOL,COOL,COOL
Ryan Nugent-Hopkins,EDM,C,Yellow,75.45018007202881,93.57743097238895,,0.027659329261265415,,81.0,67.0,68.0,,,,COOL,COOL,COOL
Ryan Nugent-Hopkins,EDM,C,Yellow,75.45018007202881,93.57743097238895,,0.023762376237623763,,81.0,67.0,68.0,,,,COOL,COOL,COOL
Ryan Nugent-Hopkins,EDM,C,Yellow,75.45018007202881,93.57743097238895,,0.16252821670428894,,81.0,67.0,68.0,,,,COOL,COOL,COOL
Shane Pinto,OTT,C,Yellow,86.25450180072029,63.68547418967587,,0.0420116149759051,,60.0,74.0,76.0,,,,COOL,COOL,COOL
Shane Pinto,OTT,C,Yellow,86.25450180072029,63.68547418967587,,0.014789253142716292,,60.0,74.0,76.0,,,,COOL,COOL,COOL
Shane Pinto,OTT,C,Yellow,86.25450180072029,63.68547418967587,,0.01768346595932803,,60.0,74.0,76.0,,,,COOL,COOL,COOL
Leo Carlsson,ANA,C,Yellow,89.55582232893158,96.33853541416568,,0.030463220141564377,,83.0,76.0,78.0,,,,COOL,COOL,COOL
Leo Carlsson,ANA,C,Yellow,89.55582232893158,96.33853541416568,,0.05721551176096631,,83.0,76.0,78.0,,,,COOL,COOL,COOL
Leo Carlsson,ANA,C,Yellow,89.55582232893158,96.33853541416568,,0.08652333508127949,,83.0,76.0,78.0,,,,COOL,COOL,COOL
Adam Wilsby,NSH,D,Red,31.45258103241296,43.037214885954384,,0.010637920641112018,,45.0,38.0,37.0,,,,COOL,COOL,COOL
Adam Wilsby,NSH,D,Red,31.45258103241296,43.037214885954384,,0.0,,45.0,38.0,37.0,,,,COOL,COOL,COOL
Adam Wilsby,NSH,D,Red,31.45258103241296,43.037214885954384,,0.0,,45.0,38.0,37.0,,,,COOL,COOL,COOL
Cale Fleury,SEA,D,Red,12.965186074429772,19.08763505402161,,0.014423076923076924,,28.0,26.0,23.0,,,,COOL,COOL,COOL
Cale Fleury,SEA,D,Red,12.965186074429772,19.08763505402161,,0.0,,28.0,26.0,23.0,,,,COOL,COOL,COOL
Cale Fleury,SEA,D,Red,12.965186074429772,19.08763505402161,,0.0,,28.0,26.0,23.0,,,,COOL,COOL,COOL
Daniil Miromanov,CGY,D,Red,1.800720288115246,7.322929171668667,,0.0,,19.0,19.0,15.0,,,,COOL,COOL,COOL
Daniil Miromanov,CGY,D,Red,1.800720288115246,7.322929171668667,,0.0,,19.0,19.0,15.0,,,,COOL,COOL,COOL
Daniil Miromanov,CGY,D,Red,1.800720288115246,7.322929171668667,,,,19.0,19.0,15.0,,,,COOL,COOL,COOL
Luke Glendening,NJD,C,Red,38.41536614645859,36.97478991596639,,0.008391999627022239,,41.0,42.0,42.0,,,,COOL,COOL,COOL
Luke Glendening,NJD,C,Red,38.41536614645859,36.97478991596639,,0.015155342258145996,,41.0,42.0,42.0,,,,COOL,COOL,COOL
Luke Glendening,NJD,C,Red,38.41536614645859,36.97478991596639,,0.0,,41.0,42.0,42.0,,,,COOL,COOL,COOL
Nazem Kadri,CGY,C,Yellow,87.9951980792317,95.31812725090036,,0.029645082484697098,,83.0,75.0,77.0,,,,COOL,COOL,COOL
Nazem Kadri,CGY,C,Yellow,87.9951980792317,95.31812725090036,,0.0,,83.0,75.0,77.0,,,,COOL,COOL,COOL
Nazem Kadri,CGY,C,Yellow,87.9951980792317,95.31812725090036,,0.06463969355997128,,83.0,75.0,77.0,,,,COOL,COOL,COOL
Tristan Broz,PIT,C,Red,4.561824729891957,7.322929171668667,,0.0,,19.0,20.0,17.0,,,,COOL,COOL,COOL
Tristan Broz,PIT,C,Red,4.561824729891957,7.322929171668667,,,,19.0,20.0,17.0,,,,COOL,COOL,COOL
Tristan Broz,PIT,C,Red,4.561824729891957,7.322929171668667,,,,19.0,20.0,17.0,,,,COOL,COOL,COOL
Derek Forbort,VAN,D,Red,4.201680672268908,7.322929171668667,,0.0,,19.0,20.0,17.0,,,,COOL,COOL,COOL
Derek Forbort,VAN,D,Red,4.201680672268908,7.322929171668667,,0.0,,19.0,20.0,17.0,,,,COOL,COOL,COOL
Derek Forbort,VAN,D,Red,4.201680672268908,7.322929171668667,,,,19.0,20.0,17.0,,,,COOL,COOL,COOL
John Tavares,TOR,C,Yellow,96.87875150060023,93.57743097238895,,0.04085338175215615,,81.0,80.0,84.0,,,,COOL,COOL,COOL
John Tavares,TOR,C,Yellow,96.87875150060023,93.57743097238895,,0.0,,81.0,80.0,84.0,,,,COOL,COOL,COOL
John Tavares,TOR,C,Yellow,96.87875150060023,93.57743097238895,,0.0449438202247191,,81.0,80.0,84.0,,,,COOL,COOL,COOL
Yegor Chinakhov,PIT,R,Red,59.72388955582233,36.97478991596639,,0.021969974368363236,,41.0,56.0,57.0,,,,COOL,COOL,COOL
Yegor Chinakhov,PIT,R,Red,59.72388955582233,36.97478991596639,,,,41.0,56.0,57.0,,,,COOL,COOL,COOL
Yegor Chinakhov,PIT,R,Red,59.72388955582233,36.97478991596639,,0.0,,41.0,56.0,57.0,,,,COOL,COOL,COOL
Oliver Bjorkstrand,TBL,R,Yellow,80.31212484993998,79.59183673469387,,0.025927089880578253,,71.0,70.0,72.0,,,,COOL,COOL,COOL
Oliver Bjorkstrand,TBL,R,Yellow,80.31212484993998,79.59183673469387,,,,71.0,70.0,72.0,,,,COOL,COOL,COOL
Oliver Bjorkstrand,TBL,R,Yellow,80.31212484993998,79.59183673469387,,0.06390532544378698,,71.0,70.0,72.0,,,,COOL,COOL,COOL
Cole Perfetti,WPG,C,Yellow,65.78631452581033,48.67947178871548,,0.016031635761235504,,49.0,60.0,61.0,,,,COOL,COOL,COOL
Cole Perfetti,WPG,C,Yellow,65.78631452581033,48.67947178871548,,,,49.0,60.0,61.0,,,,COOL,COOL,COOL
Cole Perfetti,WPG,C,Yellow,65.78631452581033,48.67947178871548,,0.05504587155963303,,49.0,60.0,61.0,,,,COOL,COOL,COOL
Nikita Chibrikov,WPG,R,Red,14.8859543817527,7.322929171668667,,0.0,,19.0,27.0,25.0,,,,COOL,COOL,COOL
Nikita Chibrikov,WPG,R,Red,14.8859543817527,7.322929171668667,,,,19.0,27.0,25.0,,,,COOL,COOL,COOL
Nikita Chibrikov,WPG,R,Red,14.8859543817527,7.322929171668667,,0.0,,19.0,27.0,25.0,,,,COOL,COOL,COOL
Matthew Kessel,STL,D,Red,18.007202881152462,19.08763505402161,,0.012931963503125225,,28.0,29.0,27.0,,,,COOL,COOL,COOL
Matthew Kessel,STL,D,Red,18.007202881152462,19.08763505402161,,0.0,,28.0,29.0,27.0,,,,COOL,COOL,COOL
Matthew Kessel,STL,D,Red,18.007202881152462,19.08763505402161,,,,28.0,29.0,27.0,,,,COOL,COOL,COOL
Erik Haula,NSH,L,Yellow,76.83073229291718,85.1140456182473,,0.021978753871257785,,75.0,67.0,69.0,,,,COOL,COOL,COOL
Erik Haula,NSH,L,Yellow,76.83073229291718,85.1140456182473,,0.011452567283832793,,75.0,67.0,69.0,,,,COOL,COOL,COOL
Erik Haula,NSH,L,Yellow,76.83073229291718,85.1140456182473,,0.1337958374628345,,75.0,67.0,69.0,,,,COOL,COOL,COOL
Oliver Kapanen,MTL,C,Yellow,80.73229291716687,63.68547418967587,,0.03884686158249847,,60.0,70.0,72.0,,,,COOL,COOL,COOL
Oliver Kapanen,MTL,C,Yellow,80.73229291716687,63.68547418967587,,0.026749888542131076,,60.0,70.0,72.0,,,,COOL,COOL,COOL
Oliver Kapanen,MTL,C,Yellow,80.73229291716687,63.68547418967587,,0.03138075313807531,,60.0,70.0,72.0,,,,COOL,COOL,COOL
Declan Chisholm,WSH,D,Red,10.864345738295318,31.392557022809125,,0.01450560077363204,,37.0,25.0,22.0,,,,COOL,COOL,COOL
Declan Chisholm,WSH,D,Red,10.864345738295318,31.392557022809125,,0.0,,37.0,25.0,22.0,,,,COOL,COOL,COOL
Declan Chisholm,WSH,D,Red,10.864345738295318,31.392557022809125,,0.0,,37.0,25.0,22.0,,,,COOL,COOL,COOL
Robert Thomas,STL,C,Yellow,71.18847539015606,91.41656662665066,,0.034480672675579215,,80.0,64.0,65.0,,,,COOL,COOL,COOL
Robert Thomas,STL,C,Yellow,71.18847539015606,91.41656662665066,,0.01657916551533573,,80.0,64.0,65.0,,,,COOL,COOL,COOL
Robert Thomas,STL,C,Yellow,71.18847539015606,91.41656662665066,,0.08041547997989613,,80.0,64.0,65.0,,,,COOL,COOL,COOL
Jack Studnicka,FLA,C,Red,19.92797118847539,7.322929171668667,,0.0,,19.0,30.0,28.0,,,,COOL,COOL,COOL
Jack Studnicka,FLA,C,Red,19.92797118847539,7.322929171668667,,0.0,,19.0,30.0,28.0,,,,COOL,COOL,COOL
Jack Studnicka,FLA,C,Red,19.92797118847539,7.322929171668667,,0.0,,19.0,30.0,28.0,,,,COOL,COOL,COOL
Mikey Anderson,LAK,D,Red,35.294117647058826,48.67947178871548,,0.010520778537611783,,49.0,40.0,39.0,,,,COOL,COOL,COOL
Mikey Anderson,LAK,D,Red,35.294117647058826,48.67947178871548,,0.0,,49.0,40.0,39.0,,,,COOL,COOL,COOL
Mikey Anderson,LAK,D,Red,35.294117647058826,48.67947178871548,,0.0,,49.0,40.0,39.0,,,,COOL,COOL,COOL
Jonathan Marchessault,NSH,R,Yellow,71.78871548619448,31.392557022809125,,0.013711778417660771,,37.0,64.0,66.0,,,,COOL,COOL,COOL
Jonathan Marchessault,NSH,R,Yellow,71.78871548619448,31.392557022809125,,0.0,,37.0,64.0,66.0,,,,COOL,COOL,COOL
Jonathan Marchessault,NSH,R,Yellow,71.78871548619448,31.392557022809125,,0.05035669324381032,,37.0,64.0,66.0,,,,COOL,COOL,COOL
Noah Dobson,MTL,D,Red,61.46458583433373,91.41656662665066,,0.026632340538861023,,80.0,57.0,58.0,,,,COOL,COOL,COOL
Noah Dobson,MTL,D,Red,61.46458583433373,91.41656662665066,,0.0,,80.0,57.0,58.0,,,,COOL,COOL,COOL
Noah Dobson,MTL,D,Red,61.46458583433373,91.41656662665066,,0.03411028993746447,,80.0,57.0,58.0,,,,COOL,COOL,COOL
Nils Hoglander,VAN,L,Red,12.304921968787514,7.322929171668667,,0.0,,19.0,25.0,23.0,,,,COOL,COOL,COOL
Nils Hoglander,VAN,L,Red,12.304921968787514,7.322929171668667,,,,19.0,25.0,23.0,,,,COOL,COOL,COOL
Nils Hoglander,VAN,L,Red,12.304921968787514,7.322929171668667,,0.0,,19.0,25.0,23.0,,,,COOL,COOL,COOL
Colton White,NJD,D,Red,13.445378151260504,36.97478991596639,,0.011307242917268673,,41.0,26.0,24.0,,,,COOL,COOL,COOL
Colton White,NJD,D,Red,13.445378151260504,36.97478991596639,,0.0,,41.0,26.0,24.0,,,,COOL,COOL,COOL
Colton White,NJD,D,Red,13.445378151260504,36.97478991596639,,,,41.0,26.0,24.0,,,,COOL,COOL,COOL
Ville Koivunen,PIT,R,Red,57.863145258103245,31.392557022809125,,0.006305501550102464,,37.0,55.0,56.0,,,,COOL,COOL,COOL
Ville Koivunen,PIT,R,Red,57.863145258103245,31.392557022809125,,0.0,,37.0,55.0,56.0,,,,COOL,COOL,COOL
Ville Koivunen,PIT,R,Red,57.863145258103245,31.392557022809125,,0.14423076923076922,,37.0,55.0,56.0,,,,COOL,COOL,COOL
Adam Boqvist,NYI,D,Red,8.703481392557023,19.08763505402161,,0.00683526999316473,,28.0,23.0,20.0,,,,COOL,COOL,COOL
Adam Boqvist,NYI,D,Red,8.703481392557023,19.08763505402161,,0.0,,28.0,23.0,20.0,,,,COOL,COOL,COOL
Adam Boqvist,NYI,D,Red,8.703481392557023,19.08763505402161,,0.0,,28.0,23.0,20.0,,,,COOL,COOL,COOL
Mason Marchment,CBJ,L,Yellow,77.19087635054022,70.88835534213686,,0.02624507904767856,,65.0,68.0,70.0,,,,COOL,COOL,COOL
Mason Marchment,CBJ,L,Yellow,77.19087635054022,70.88835534213686,,0.0,,65.0,68.0,70.0,,,,COOL,COOL,COOL
Mason Marchment,CBJ,L,Yellow,77.19087635054022,70.88835534213686,,0.07398273736128237,,65.0,68.0,70.0,,,,COOL,COOL,COOL
Andrew Copp,DET,C,Yellow,85.23409363745498,86.8547418967587,,0.026785714285714284,,77.0,73.0,75.0,,,,COOL,COOL,COOL
Andrew Copp,DET,C,Yellow,85.23409363745498,86.8547418967587,,0.0,,77.0,73.0,75.0,,,,COOL,COOL,COOL
Andrew Copp,DET,C,Yellow,85.23409363745498,86.8547418967587,,0.13086150490730644,,77.0,73.0,75.0,,,,COOL,COOL,COOL
Mark Kastelic,BOS,C,Yellow,73.94957983193278,53.96158463385354,,0.024285241196600065,,53.0,66.0,67.0,,,,COOL,COOL,COOL
Mark Kastelic,BOS,C,Yellow,73.94957983193278,53.96158463385354,,0.0,,53.0,66.0,67.0,,,,COOL,COOL,COOL
Mark Kastelic,BOS,C,Yellow,73.94957983193278,53.96158463385354,,0.20905923344947736,,53.0,66.0,67.0,,,,COOL,COOL,COOL
Nikolaj Ehlers,CAR,L,Yellow,81.99279711884753,91.41656662665066,,0.02542911633820725,,80.0,71.0,73.0,,,,COOL,COOL,COOL
Nikolaj Ehlers,CAR,L,Yellow,81.99279711884753,91.41656662665066,,0.0,,80.0,71.0,73.0,,,,COOL,COOL,COOL
Nikolaj Ehlers,CAR,L,Yellow,81.99279711884753,91.41656662665066,,0.0782608695652174,,80.0,71.0,73.0,,,,COOL,COOL,COOL
Emil Heineman,NYI,L,Yellow,89.4357743097239,53.96158463385354,,0.02607939727615184,,53.0,76.0,78.0,,,,COOL,COOL,COOL
Emil Heineman,NYI,L,Yellow,89.4357743097239,53.96158463385354,,0.0,,53.0,76.0,78.0,,,,COOL,COOL,COOL
Emil Heineman,NYI,L,Yellow,89.4357743097239,53.96158463385354,,0.015349194167306216,,53.0,76.0,78.0,,,,COOL,COOL,COOL
Artem Zub,OTT,D,Red,32.83313325330132,63.68547418967587,,0.017061317340502532,,60.0,39.0,38.0,,,,COOL,COOL,COOL
Artem Zub,OTT,D,Red,32.83313325330132,63.68547418967587,,0.0,,60.0,39.0,38.0,,,,COOL,COOL,COOL
Artem Zub,OTT,D,Red,32.83313325330132,63.68547418967587,,0.0,,60.0,39.0,38.0,,,,COOL,COOL,COOL
Marcus Pettersson,VAN,D,Red,38.41536614645859,53.96158463385354,,0.00853383904231362,,53.0,42.0,42.0,,,,COOL,COOL,COOL
Marcus Pettersson,VAN,D,Red,38.41536614645859,53.96158463385354,,0.0,,53.0,42.0,42.0,,,,COOL,COOL,COOL
Marcus Pettersson,VAN,D,Red,38.41536614645859,53.96158463385354,,0.0,,53.0,42.0,42.0,,,,COOL,COOL,COOL
Filip Chytil,VAN,C,Red,39.015606242497,7.322929171668667,,0.03757044458359424,,19.0,43.0,42.0,,,,COOL,COOL,COOL
Filip Chytil,VAN,C,Red,39.015606242497,7.322929171668667,,0.0,,19.0,43.0,42.0,,,,COOL,COOL,COOL
Filip Chytil,VAN,C,Red,39.015606242497,7.322929171668667,,0.0,,19.0,43.0,42.0,,,,COOL,COOL,COOL
Nicolas Deslauriers,PHI,L,Red,15.24609843937575,7.322929171668667,,0.0,,19.0,27.0,25.0,,,,COOL,COOL,COOL
Nicolas Deslauriers,PHI,L,Red,15.24609843937575,7.322929171668667,,,,19.0,27.0,25.0,,,,COOL,COOL,COOL
Nicolas Deslauriers,PHI,L,Red,15.24609843937575,7.322929171668667,,0.0,,19.0,27.0,25.0,,,,COOL,COOL,COOL
Landon Slaggert,CHI,L,Red,39.13565426170468,19.08763505402161,,0.012468827930174564,,28.0,43.0,42.0,,,,COOL,COOL,COOL
Landon Slaggert,CHI,L,Red,39.13565426170468,19.08763505402161,,0.0,,28.0,43.0,42.0,,,,COOL,COOL,COOL
Landon Slaggert,CHI,L,Red,39.13565426170468,19.08763505402161,,0.0,,28.0,43.0,42.0,,,,COOL,COOL,COOL
Maveric Lamoureux,UTA,D,Red,6.422569027611044,19.08763505402161,,0.01366120218579235,,28.0,22.0,19.0,,,,COOL,COOL,COOL
Maveric Lamoureux,UTA,D,Red,6.422569027611044,19.08763505402161,,,,28.0,22.0,19.0,,,,COOL,COOL,COOL
Maveric Lamoureux,UTA,D,Red,6.422569027611044,19.08763505402161,,,,28.0,22.0,19.0,,,,COOL,COOL,COOL
Liam Ohgren,VAN,L,Red,37.99519807923169,26.290516206482593,,0.014215483030267132,,33.0,42.0,41.0,,,,COOL,COOL,COOL
Liam Ohgren,VAN,L,Red,37.99519807923169,26.290516206482593,,,,33.0,42.0,41.0,,,,COOL,COOL,COOL
Liam Ohgren,VAN,L,Red,37.99519807923169,26.290516206482593,,0.0,,33.0,42.0,41.0,,,,COOL,COOL,COOL
Ilya Mikheyev,CHI,R,Yellow,81.27250900360144,48.67947178871548,,0.020016377035756528,,49.0,70.0,73.0,,,,COOL,COOL,COOL
Ilya Mikheyev,CHI,R,Yellow,81.27250900360144,48.67947178871548,,0.00986679822397632,,49.0,70.0,73.0,,,,COOL,COOL,COOL
Ilya Mikheyev,CHI,R,Yellow,81.27250900360144,48.67947178871548,,0.0,,49.0,70.0,73.0,,,,COOL,COOL,COOL
Brian Dumoulin,LAK,D,Red,30.792316926770706,59.06362545018007,,0.010480872407855663,,57.0,38.0,36.0,,,,COOL,COOL,COOL
Brian Dumoulin,LAK,D,Red,30.792316926770706,59.06362545018007,,0.012573344509639563,,57.0,38.0,36.0,,,,COOL,COOL,COOL
Brian Dumoulin,LAK,D,Red,30.792316926770706,59.06362545018007,,0.0,,57.0,38.0,36.0,,,,COOL,COOL,COOL
Adam Lowry,WPG,C,Yellow,65.906362545018,43.037214885954384,,0.021354484441732765,,45.0,60.0,61.0,,,,COOL,COOL,COOL
Adam Lowry,WPG,C,Yellow,65.906362545018,43.037214885954384,,0.018192844147968467,,45.0,60.0,61.0,,,,COOL,COOL,COOL
Adam Lowry,WPG,C,Yellow,65.906362545018,43.037214885954384,,0.0,,45.0,60.0,61.0,,,,COOL,COOL,COOL
Joel Farabee,CGY,L,Yellow,85.65426170468187,63.68547418967587,,0.020590896327956822,,60.0,73.0,76.0,,,,COOL,COOL,COOL
Joel Farabee,CGY,L,Yellow,85.65426170468187,63.68547418967587,,0.026875699888017916,,60.0,73.0,76.0,,,,COOL,COOL,COOL
Joel Farabee,CGY,L,Yellow,85.65426170468187,63.68547418967587,,0.052941176470588235,,60.0,73.0,76.0,,,,COOL,COOL,COOL
Colin Miller,WPG,D,Red,14.8859543817527,7.322929171668667,,0.0,,19.0,27.0,25.0,,,,COOL,COOL,COOL
Colin Miller,WPG,D,Red,14.8859543817527,7.322929171668667,,0.0,,19.0,27.0,25.0,,,,COOL,COOL,COOL
Colin Miller,WPG,D,Red,14.8859543817527,7.322929171668667,,0.0,,19.0,27.0,25.0,,,,COOL,COOL,COOL
Noah Philp,CAR,C,Red,26.110444177671067,19.08763505402161,,0.019935762542917266,,28.0,34.0,33.0,,,,COOL,COOL,COOL
Noah Philp,CAR,C,Red,26.110444177671067,19.08763505402161,,0.0,,28.0,34.0,33.0,,,,COOL,COOL,COOL
Noah Philp,CAR,C,Red,26.110444177671067,19.08763505402161,,0.0,,28.0,34.0,33.0,,,,COOL,COOL,COOL
Dylan Samberg,WPG,D,Red,28.211284513805523,43.037214885954384,,0.009345430473891204,,45.0,36.0,34.0,,,,COOL,COOL,COOL
Dylan Samberg,WPG,D,Red,28.211284513805523,43.037214885954384,,0.0,,45.0,36.0,34.0,,,,COOL,COOL,COOL
Dylan Samberg,WPG,D,Red,28.211284513805523,43.037214885954384,,0.0,,45.0,36.0,34.0,,,,COOL,COOL,COOL
Arshdeep Bains,VAN,L,Red,34.93397358943577,36.97478991596639,,0.01793856043052545,,41.0,40.0,39.0,,,,COOL,COOL,COOL
Arshdeep Bains,VAN,L,Red,34.93397358943577,36.97478991596639,,0.0,,41.0,40.0,39.0,,,,COOL,COOL,COOL
Arshdeep Bains,VAN,L,Red,34.93397358943577,36.97478991596639,,0.14457831325301204,,41.0,40.0,39.0,,,,COOL,COOL,COOL
Mikael Granlund,ANA,C,Red,64.8859543817527,63.68547418967587,,0.042211408805768895,,60.0,60.0,61.0,,,,COOL,COOL,COOL
Mikael Granlund,ANA,C,Red,64.8859543817527,63.68547418967587,,0.0,,60.0,60.0,61.0,,,,COOL,COOL,COOL
Mikael Granlund,ANA,C,Red,64.8859543817527,63.68547418967587,,0.0270148581719946,,60.0,60.0,61.0,,,,COOL,COOL,COOL
Adam Gaudette,SJS,R,Red,63.86554621848739,48.67947178871548,,0.0291743654575513,,49.0,59.0,60.0,,,,COOL,COOL,COOL
Adam Gaudette,SJS,R,Red,63.86554621848739,48.67947178871548,,,,49.0,59.0,60.0,,,,COOL,COOL,COOL
Adam Gaudette,SJS,R,Red,63.86554621848739,48.67947178871548,,0.07830342577487764,,49.0,59.0,60.0,,,,COOL,COOL,COOL
Anders Lee,NYI,L,Yellow,96.75870348139256,82.47298919567827,,0.03302853298266002,,73.0,80.0,84.0,,,,COOL,COOL,COOL
Anders Lee,NYI,L,Yellow,96.75870348139256,82.47298919567827,,0.0,,73.0,80.0,84.0,,,,COOL,COOL,COOL
Anders Lee,NYI,L,Yellow,96.75870348139256,82.47298919567827,,0.07447864945382324,,73.0,80.0,84.0,,,,COOL,COOL,COOL
Kiefer Sherwood,VAN,L,Yellow,91.11644657863145,36.97478991596639,,0.01910706324437934,,41.0,77.0,80.0,,,,COOL,COOL,COOL
Kiefer Sherwood,VAN,L,Yellow,91.11644657863145,36.97478991596639,,0.011780875711761242,,41.0,77.0,80.0,,,,COOL,COOL,COOL
Kiefer Sherwood,VAN,L,Yellow,91.11644657863145,36.97478991596639,,0.10022969304656504,,41.0,77.0,80.0,,,,COOL,COOL,COOL
Elmer Soderblom,DET,L,Red,51.62064825930373,19.08763505402161,,0.011547344110854504,,28.0,51.0,51.0,,,,COOL,COOL,COOL
Elmer Soderblom,DET,L,Red,51.62064825930373,19.08763505402161,,0.0,,28.0,51.0,51.0,,,,COOL,COOL,COOL
Elmer Soderblom,DET,L,Red,51.62064825930373,19.08763505402161,,0.0,,28.0,51.0,51.0,,,,COOL,COOL,COOL
Teuvo Teravainen,CHI,C,Yellow,68.18727490996399,70.88835534213686,,0.01670378619153675,,65.0,62.0,63.0,,,,COOL,COOL,COOL
Teuvo Teravainen,CHI,C,Yellow,68.18727490996399,70.88835534213686,,0.0,,65.0,62.0,63.0,,,,COOL,COOL,COOL
Teuvo Teravainen,CHI,C,Yellow,68.18727490996399,70.88835534213686,,0.09260847196021266,,65.0,62.0,63.0,,,,COOL,COOL,COOL
