Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Nick DeSimone,UTA,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,23.4,18.9,889.0,44.5,26.1,0.971,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.6915097963887822,,,2.0311549575810677,1.5467956224672907,50.0,14.3,41.3,14.3,1.13,0.59,,,,,COOL,COOL,COOL,Red,Red,Red,27,37,33,SOG,37,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Dmitri Simashev,UTA,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,21.9,18.9,928.38,48.4,26.2,0.971,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.16787129867101888,,,2.0311549575810677,1.5467956224672907,50.0,14.3,35.4,14.3,0.78,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,27,37,33,SOG,37,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Patrik Laine,MTL,L,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,13.5,18.9,756.4,26.4,18.0,0.962,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.020249746878164023,,,2.448442429022082,2.425078864353312,50.0,63.3,32.1,63.3,2.75,0.83,,,,,COOL,COOL,COOL,Red,Red,Red,28,37,28,SOG,37,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Lian Bichsel,DAL,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,16.8,26.1,948.58,54.7,27.6,0.973,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.4748713889988128,,,2.5679696042415614,2.378798486505196,50.0,64.3,37.4,64.3,0.97,0.22,,,,,COOL,COOL,COOL,Red,Red,Red,33,37,27,SOG,37,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Nikolas Matinpalo,OTT,D,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,19.8,36.3,903.36,45.3,30.7,0.977,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.4706497581383187,,,2.280069560798202,1.8581309108811828,50.0,31.0,37.2,31.0,1.68,0.29,,,,,COOL,COOL,COOL,Red,Red,Red,36,36,30,POINTS,36,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Adam Engstrom,MTL,D,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,10.6,7.2,752.36,26.0,12.5,0.955,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.0,,,2.448442429022082,2.425078864353312,50.0,63.3,27.3,63.3,0.28,0.28,,,,,COOL,COOL,COOL,Red,Red,Red,22,36,26,SOG,36,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Jake Bean,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,14.9,18.9,957.25,56.3,24.6,0.969,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.4951856946354883,,,2.4095633759557717,2.1532144646869593,50.0,48.0,37.6,48.0,0.9,0.3,,,,,COOL,COOL,COOL,Red,Red,Red,29,36,27,SOG,36,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Brayden Pachal,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,19.3,31.0,805.41,33.1,26.1,0.971,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.6462808928250853,,,2.4095633759557717,2.1532144646869593,50.0,48.0,40.2,48.0,1.66,0.34,,,,,COOL,COOL,COOL,Red,Red,Red,33,36,29,SOG,36,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Zayne Parekh,CGY,D,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,17.0,18.9,885.82,43.7,23.0,0.968,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.0,,,2.4095633759557717,2.1532144646869593,50.0,48.0,27.3,48.0,1.42,0.54,,,,,COOL,COOL,COOL,Red,Red,Red,27,36,28,SOG,36,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Matt Luff,STL,R,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,12.7,7.2,548.0,6.7,9.6,0.951,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.02225519287833828,,,2.7322570090101594,2.5570018275699704,50.0,83.0,32.7,83.0,0.76,0.76,,,,,COOL,COOL,COOL,Red,Red,Red,21,36,26,SOG,36,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Hugh McGing,STL,L,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,10.9,18.9,652.33,17.3,15.0,0.958,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.06525285481239804,,,2.7322570090101594,2.5570018275699704,50.0,83.0,34.8,83.0,4.25,1.05,,,,,COOL,COOL,COOL,Red,Red,Red,28,36,25,SOG,36,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Shakir Mukhamadullin,SJS,D,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,Confirmed,dailyfaceoff_name_and_stats,15.9,36.3,986.3,59.4,31.8,0.978,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.0632014176018902,,,2.20699474359505,1.758205372294193,50.0,22.6,50.6,22.6,1.93,0.23,,,,,COOL,COOL,COOL,Red,Red,Red,36,29,23,POINTS,36,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Nils Lundkvist,DAL,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,15.1,26.1,940.06,52.4,26.4,0.972,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.981795868275721,,,2.5679696042415614,2.378798486505196,50.0,64.3,48.2,64.3,1.52,0.3,,,,,COOL,COOL,COOL,Red,Red,Red,34,36,26,SOG,36,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Justin Kirkland,CGY,C,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,21.6,18.9,566.18,8.7,18.1,0.962,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.011813349084465446,,,2.4095633759557717,2.1532144646869593,50.0,48.0,30.3,48.0,1.67,0.8,,,,,COOL,COOL,COOL,Red,Red,Red,24,35,29,SOG,35,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Sam Morton,CGY,C,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,22.4,7.2,560.0,8.3,14.3,0.957,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.0,,,2.4095633759557717,2.1532144646869593,50.0,48.0,27.3,48.0,3.16,3.16,,,,,COOL,COOL,COOL,Red,Red,Red,18,35,29,SOG,35,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Zack Ostapchuk,SJS,C,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,Confirmed,dailyfaceoff_name_and_stats,37.0,18.9,567.7,9.1,25.1,0.97,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9910984674681105,,,2.20699474359505,1.758205372294193,50.0,22.6,49.0,22.6,1.54,1.05,,,,,COOL,COOL,COOL,Red,Red,Red,22,35,33,SOG,35,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Sam Dickinson,SJS,D,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,Confirmed,dailyfaceoff_name_and_stats,30.4,31.0,922.03,47.2,34.0,0.981,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.3828972559029994,,,2.20699474359505,1.758205372294193,50.0,22.6,36.4,22.6,1.39,0.5,,,,,COOL,COOL,COOL,Red,Red,Red,30,35,31,SOG,35,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Kyle Capobianco,DAL,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,18.3,31.0,739.32,24.4,24.0,0.969,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.0843373493975903,,,2.5679696042415614,2.378798486505196,50.0,64.3,51.2,64.3,1.89,0.36,,,,,COOL,COOL,COOL,Red,Red,Red,34,35,27,SOG,35,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Florian Xhekaj,MTL,L,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,9.5,18.9,575.8,9.8,12.9,0.955,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.02084056964223689,,,2.448442429022082,2.425078864353312,50.0,63.3,32.3,63.3,2.44,0.53,,,,,COOL,COOL,COOL,Red,Red,Red,27,34,25,SOG,34,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Matvei Gridin,CGY,R,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,13.1,7.2,883.0,43.3,17.1,0.96,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.01913265306122449,,,2.4095633759557717,2.1532144646869593,50.0,48.0,31.9,48.0,0.98,0.98,,,,,COOL,COOL,COOL,Red,Red,Red,21,34,25,SOG,34,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Aleksanteri Kaskimaki,STL,C,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,7.1,7.2,623.6,14.6,8.6,0.95,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.0,,,2.7322570090101594,2.5570018275699704,50.0,83.0,27.3,83.0,0.32,0.32,,,,,COOL,COOL,COOL,Red,Red,Red,21,34,23,SOG,34,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Pierre-Luc Dubois,WSH,L,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,18.9,7.2,932.0,49.6,21.0,0.965,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.0,,,2.3884405961987225,2.2628522938879416,50.0,42.7,27.3,42.7,1.19,1.19,,,,,COOL,COOL,COOL,Red,Red,Red,19,34,26,SOG,34,,,,,False
