Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Anthony Beauvillier,WSH,L,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,86.2,46.0,A1+A2,942.09,56.1,66.1,1.029,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,2.5,2.25,2.2,2.395,76.7,4.0,3.0,23.0,1.0,1.0,1.0,1.2389146260754467,0.09530112508272667,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,56.0,37.5,3.88,2.51,23.95,-0.12,-0.49,0.95,COOL,COOL,COOL,1.37,0.37,COOL,Red,Red,Red,Red,41,81,70,47,SOG,81,0.0,3.0,0.0,0.0,,,,🎯 D:0,,False,False,1,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Filip Forsberg,NSH,L,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,92.5,80.7,A1+A2,1124.73,76.6,85.2,1.063,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,2.0,2.0,1.8,1.9300000000000002,53.9,4.0,1.0,22.0,0.0,0.0,3.0,1.6761077054395903,0.5587025684798634,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,64.8,43.2,6.99,3.37,19.3,2.99,2.37,-2.7,HOT,WARM,COOL,3.62,0.62,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,80,0,0,SOG,80,5.0,5.0,9.0,2.0,,,,🎯 D:2,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Charlie Coyle,CBJ,C,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,79.4,88.1,A1+A2,1051.32,70.3,80.6,1.055,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,1.0,1.375,1.8,1.28,28.6,4.0,1.0,15.0,0.0,0.0,3.0,2.174288179465056,1.0353753235547887,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,70.4,18.9,6.74,2.18,12.8,2.74,1.18,-2.2,HOT,COOL,COOL,4.56,1.56,WARM,Yellow,Red,Red,Yellow,79,59,63,80,ASSISTS,80,5.0,6.0,5.0,0.0,,,,🅰️ D:6,,False,False,3,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Ben Kindel,PIT,C,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,85.2,68.5,A1+A2,937.65,55.0,73.3,1.042,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,1.5,1.375,1.4,1.465,34.5,5.0,0.0,14.0,0.0,4.0,5.0,1.1863178013576747,0.47452712054306995,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,54.9,60.7,5.62,2.76,14.65,0.62,2.76,0.65,COOL,HOT,COOL,2.87,-2.13,COOL,Red,Red,Red,Red,56,79,72,58,SOG,79,0.0,0.0,10.0,8.0,,,,🎯 D:8,,False,False,2,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Adam Fantilli,CBJ,C,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,94.3,80.7,A1+A2,1117.57,75.5,85.8,1.064,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,2.5,2.25,2.0,2.325,71.4,5.0,0.0,26.0,0.0,2.0,5.0,1.5970818750924238,0.6210873958692759,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,63.1,18.9,7.31,3.68,23.25,2.31,3.68,-2.75,WARM,HOT,COOL,3.63,-1.37,COOL,Yellow,Red,Red,Yellow,66,79,72,66,SOG,79,1.0,1.0,10.0,2.0,,,,🎯 D:2,,False,False,2,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,John Carlson,WSH,D,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,70.7,95.1,A1+A2,1356.93,95.5,84.2,1.062,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,0.5,1.125,1.8,0.9550000000000001,11.7,7.0,2.0,14.0,1.0,4.0,5.0,1.8691126659579202,0.6230375553193067,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,66.6,37.5,8.31,1.84,9.55,1.31,-0.16,-4.45,COOL,COOL,COOL,6.48,1.48,COOL,Green,Red,Red,Green,75,58,62,78,ASSISTS,78,0.0,0.0,2.0,2.0,,,,🅰️ D:0,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL"
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Dylan Strome,WSH,C,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,82.4,92.8,A1+A2,1097.35,74.3,84.4,1.062,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,2.0,2.375,2.4,2.14,63.6,9.0,4.0,23.0,2.0,0.0,5.0,1.9510080208107523,0.6828528072837633,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,67.8,37.5,8.06,2.38,21.4,-0.94,-1.62,-1.6,COOL,COOL,COOL,5.68,0.68,COOL,Green,Red,Red,Green,70,77,72,78,ASSISTS,78,3.0,6.0,3.0,2.0,,,,🅰️ D:6,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL"
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Morgan Geekie,BOS,C,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,91.5,83.1,A1+A2,1040.02,68.0,83.9,1.061,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,2.0,1.875,1.8,1.9300000000000002,53.9,4.0,1.0,20.0,0.0,1.0,3.0,2.2906465266827123,0.39837330898829776,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,71.1,49.8,6.94,3.17,19.3,2.94,2.17,-0.7,HOT,WARM,COOL,3.77,0.77,COOL,Yellow,Red,Red,Yellow,76,78,72,68,SOG,78,4.0,4.0,9.0,3.0,,,,🎯 D:3,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,John Marino,UTA,D,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,46.2,84.7,A1+A2,1224.18,86.6,67.7,1.032,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,0.5,0.5,0.6,0.535,1.9,3.0,1.0,5.0,1.0,2.0,2.0,1.275318829707427,0.37509377344336087,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,57.2,65.0,4.62,0.72,5.35,1.62,-0.28,0.35,WARM,COOL,COOL,3.9,1.9,WARM,Yellow,Red,Red,Yellow,68,48,44,78,ASSISTS,78,0.0,0.0,1.0,10.0,,,,🅰️ D:0,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Anthony Mantha,PIT,R,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,80.8,80.7,A1+A2,907.91,50.9,74.8,1.045,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,2.0,2.125,2.4,2.14,63.6,7.0,4.0,22.0,0.0,2.0,3.0,1.8749425569069575,0.44116295456634297,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,67.0,60.7,5.93,2.28,21.4,-1.07,-1.72,-0.6,COOL,COOL,COOL,3.65,0.65,COOL,Yellow,Red,Red,Yellow,61,77,69,67,SOG,77,2.0,2.0,5.0,0.0,,,,🎯 D:0,,False,False,2,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Erik Karlsson,PIT,D,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,62.2,97.5,A1+A2,1426.3,97.4,81.6,1.057,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,1.0,1.5,1.6,1.21,26.2,8.0,1.0,18.0,1.0,4.0,7.0,1.116007174331835,0.8768627798321561,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,53.6,60.7,8.45,1.32,12.1,0.45,0.32,-5.9,COOL,COOL,COOL,7.13,0.13,COOL,Yellow,Red,Red,Yellow,76,63,61,77,ASSISTS,77,1.0,1.0,1.0,1.0,,,,🅰️ D:1,,False,False,3,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Ryan O'Reilly,NSH,C,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,87.6,94.0,A1+A2,1192.98,82.9,88.9,1.07,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,1.5,1.75,2.6,1.885,50.5,9.0,3.0,19.0,2.0,1.0,6.0,2.123324396782842,0.675603217158177,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,69.6,43.2,8.68,2.85,18.85,-0.32,-0.15,-0.15,COOL,COOL,COOL,5.84,-0.16,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,77,0,0,SOG,77,1.0,4.0,1.0,2.0,,,,🎯 D:2,,False,False,3,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Luke Evangelista,NSH,R,,Healthy,Unknown,,,3,0.0,,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,83.4,95.1,A1+A2,995.58,63.2,83.5,1.06,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,2.5,2.5,2.0,2.325,71.4,7.0,1.0,26.0,0.0,2.0,6.0,1.7452305586448797,0.9239455898708188,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,65.5,43.2,8.63,2.47,23.25,1.63,1.47,-2.75,WARM,COOL,COOL,6.16,0.16,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,77,0,0,SOG,77,2.0,2.0,6.0,0.0,,,,🎯 D:0,,False,False,3,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Mikhail Sergachev,UTA,D,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,60.6,95.1,A1+A2,1463.2,98.9,80.3,1.055,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,2.0,1.875,1.8,1.9300000000000002,53.9,9.0,2.0,18.0,1.0,4.0,7.0,1.1521228931085983,0.23042457862171964,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,54.2,65.0,7.05,1.19,19.3,-1.95,-0.81,1.3,COOL,COOL,COOL,5.86,-1.14,COOL,Yellow,Red,Red,Yellow,68,63,55,77,ASSISTS,77,0.0,0.0,4.0,0.0,,,,🅰️ D:0,,False,False,2,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Josh Morrissey,WPG,D,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,53.6,96.8,A1+A2,1467.65,99.3,77.9,1.05,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,1.5,1.375,1.0,1.3250000000000002,30.6,6.0,2.0,15.0,1.0,3.0,4.0,1.6559006459612424,0.7919524828510289,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,64.4,48.8,7.57,0.98,13.25,1.57,-1.02,-1.75,WARM,COOL,COOL,6.59,2.59,HOT,Green,Red,Red,Green,73,50,46,77,ASSISTS,77,1.0,2.0,1.0,1.0,,,,🅰️ D:2,🅰️ ASSISTS EARNED,False,True,2,"iXA,v2,VOL"
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Justin Brazeau,PIT,R,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,78.8,57.1,A1+A2,789.83,32.0,61.8,1.021,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,2.5,2.0,2.0,2.325,71.4,6.0,4.0,19.0,0.0,0.0,2.0,2.5803985282171356,0.3440531370956181,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,73.5,60.7,5.94,3.13,23.25,-0.06,-0.87,4.25,COOL,COOL,HOT,2.82,0.82,COOL,Red,Red,Red,Red,56,76,67,60,SOG,76,5.0,5.0,5.0,0.0,,,,🎯 D:0,,False,False,2,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Roman Josi,NSH,D,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,62.8,74.6,A1+A2,1391.03,96.3,73.6,1.042,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,3.0,2.875,2.6,2.8600000000000003,85.9,3.0,3.0,28.0,1.0,0.0,0.0,1.0571134928791661,0.4228453971516664,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,52.1,43.2,6.0,1.77,28.6,3.0,-1.23,0.6,HOT,COOL,COOL,4.23,4.23,HOT,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,76,0,0,SOG,76,4.0,10.0,4.0,0.0,,,,🎯 D:0,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Zach Werenski,CBJ,D,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,73.7,97.8,A1+A2,1593.18,100.0,87.4,1.067,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,3.0,3.25,3.0,3.0,87.9,16.0,7.0,35.0,2.0,4.0,9.0,2.006169768136133,0.2865956811623047,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,68.7,18.9,10.12,2.11,30.0,-5.88,-4.89,-5.0,COOL,COOL,COOL,8.0,-1.0,COOL,Green,Yellow,Red,Green,69,75,63,76,ASSISTS,76,1.0,1.0,2.0,0.0,,,,🅰️ D:1,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,xGF"
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Gabriel Vilardi,WPG,C,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,94.0,91.7,A1+A2,1130.19,77.3,89.8,1.072,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,1.5,1.375,1.0,1.3250000000000002,30.6,9.0,1.0,14.0,1.0,5.0,8.0,2.4218588283999174,0.6520389153384393,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,72.6,48.8,9.2,3.72,13.25,0.2,2.72,-0.75,COOL,HOT,COOL,5.48,-2.52,COOL,Green,Red,Red,Yellow,65,76,71,65,SOG,76,0.0,0.0,4.0,6.0,,,,🎯 D:6,,False,False,2,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Pavel Zacha,BOS,C,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,85.3,86.2,A1+A2,1042.64,68.4,82.2,1.058,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,1.0,1.25,1.0,1.0,15.0,7.0,4.0,13.0,3.0,2.0,3.0,1.3273520555521416,0.4424506851840472,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,57.9,49.8,6.87,2.55,10.0,-0.13,-1.45,-3.0,COOL,COOL,COOL,4.33,1.33,COOL,Yellow,Red,Red,Yellow,61,62,75,68,GOAL,75,0.0,1.0,0.0,0.0,,,,🥅 D:0,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Dmitri Voronkov,CBJ,L,,Healthy,Unknown,,,5,0.0,,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,93.4,74.6,A1+A2,933.5,54.6,79.0,1.052,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,2.5,2.25,2.0,2.325,71.4,6.0,3.0,23.0,2.0,1.0,3.0,2.166977668091254,0.9751399506410642,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,70.2,18.9,6.6,3.5,23.25,0.6,0.5,0.25,COOL,COOL,COOL,3.11,0.11,COOL,Yellow,Red,Red,Yellow,53,75,70,60,SOG,75,2.0,2.0,3.0,2.0,,,,🎯 D:2,,False,False,3,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Viktor Arvidsson,BOS,L,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,78.9,74.6,A1+A2,857.94,42.4,70.1,1.036,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,2.5,2.25,2.2,2.395,76.7,8.0,1.0,22.0,1.0,5.0,7.0,2.4722091076870254,0.7725653461521954,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,73.1,49.8,6.88,2.79,23.95,-1.12,1.79,1.95,COOL,WARM,WARM,4.08,-2.92,COOL,Yellow,Red,Red,Yellow,55,74,62,58,SOG,74,0.0,0.0,2.0,0.0,,,,🎯 D:0,,False,False,2,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Fraser Minten,BOS,C,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,80.2,64.9,A1+A2,889.71,47.6,68.3,1.033,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,1.0,1.25,2.8,1.63,39.8,8.0,4.0,16.0,4.0,3.0,4.0,1.5393073117097307,0.6597031335898845,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,62.2,49.8,4.43,2.13,16.3,-3.57,-1.87,0.3,COOL,COOL,COOL,2.3,-1.7,COOL,Red,Red,Red,Red,49,65,74,52,GOAL,74,0.0,0.0,0.0,0.0,,,,🥅 D:0,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Boone Jenner,CBJ,C,,Healthy,Unknown,,,5,0.0,,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,82.1,77.6,A1+A2,1006.1,64.3,77.0,1.049,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,3.0,2.875,2.4,2.79,84.5,7.0,2.0,27.0,1.0,3.0,5.0,2.3972032628599966,1.1986016314299983,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,71.7,18.9,8.26,3.37,27.9,1.26,1.37,0.9,COOL,COOL,COOL,4.9,-0.1,COOL,Yellow,Yellow,Red,Yellow,58,74,60,62,SOG,74,1.0,1.0,1.0,1.0,,,,🎯 D:1,,False,False,3,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Alexander Wennberg,SJS,C,,Healthy,Unknown,,,6,1.0,🟢 ROLE+,VGK,Carl Lindbom,0.8698224852071006,3.137503466307491,81.4,Unconfirmed,dailyfaceoff_name_and_stats,84.6,91.7,A1+A2,1240.82,88.5,87.9,1.068,NONE,False,False,22.786766255356014,2.257322812521951,5.2,14.9,21,4.2,True,1.0,1.0,1.4,1.14,23.8,9.0,2.0,12.0,2.0,3.0,7.0,1.3326987148976677,0.7615421227986673,,,0.0,2.1219963587667956,2.0854335625404374,50.0,17.8,58.1,17.8,7.85,2.51,11.4,-1.15,0.51,-0.6,COOL,COOL,COOL,5.34,-1.66,COOL,Yellow,Red,Red,Yellow,67,66,73,64,GOAL,73,0.0,1.0,0.0,0.0,,,,🥅 D:0,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Ryan Shea,PIT,D,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,33.7,77.6,A1+A2,1141.35,78.8,58.1,1.015,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,0.0,0.375,0.6,0.21,1.0,3.0,0.0,6.0,0.0,0.0,3.0,1.1891560295401458,0.5945780147700729,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,55.1,60.7,3.75,0.45,2.1,0.75,0.45,-3.9,COOL,COOL,COOL,3.3,0.3,COOL,Yellow,Red,Red,Yellow,73,40,44,72,POINTS,73,6.0,6.0,10.0,1.0,,,,🅿️ D:6,,False,False,2,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Ivan Barbashev,VGK,L,,Healthy,Unknown,,,5,0.0,,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,82.2,88.1,A1+A2,968.14,59.9,79.8,1.054,NONE,False,False,25.973127097094537,2.395540241645476,24.3,45.5,18,3.6,True,1.0,0.75,0.6,0.86,7.3,6.0,1.0,9.0,0.0,1.0,5.0,2.7188916089379656,1.1250585968019167,,,0.0,2.689737526048374,2.7254208714790793,50.0,82.8,74.1,82.8,7.02,2.36,8.6,1.02,1.36,-0.4,COOL,COOL,COOL,4.66,-0.34,COOL,Yellow,Red,Red,Yellow,72,73,72,70,SOG,73,1.0,1.0,7.0,7.0,,,,🎯 D:7,,False,False,2,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Jack McBain,UTA,C,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,81.5,51.5,A1+A2,832.73,38.3,62.4,1.022,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,2.0,1.5,1.2,1.72,41.7,2.0,1.0,16.0,0.0,1.0,1.0,1.2650140557117302,0.23000255558395094,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,56.8,65.0,3.76,2.17,17.2,1.76,1.17,1.2,WARM,COOL,COOL,1.59,0.59,COOL,Red,Red,Red,Red,47,73,64,54,SOG,73,1.0,1.0,9.0,6.0,,,,🎯 D:6,,False,False,1,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Justin Sourdif,WSH,R,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,73.2,64.9,A1+A2,862.95,43.5,64.3,1.026,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,2.0,1.75,2.2,2.0700000000000003,60.2,10.0,6.0,18.0,4.0,4.0,4.0,1.6365031110606016,0.6136886666477257,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,63.8,37.5,4.16,1.83,20.7,-5.84,-4.17,2.7,COOL,COOL,HOT,2.33,-1.67,COOL,Red,Red,Red,Red,50,69,72,55,GOAL,72,0.0,2.0,0.0,2.0,,,,🥅 D:0,,False,False,2,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Elias Lindholm,BOS,C,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,75.8,91.7,A1+A2,1026.71,66.2,79.4,1.053,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,2.0,2.0,2.0,2.0,57.8,8.0,3.0,23.0,3.0,4.0,5.0,1.4989779695662049,0.5450828980240745,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,61.4,49.8,9.11,2.49,20.0,1.11,-0.51,-3.0,COOL,COOL,COOL,6.62,1.62,WARM,Yellow,Red,Red,Yellow,68,69,69,72,ASSISTS,72,0.0,0.0,1.0,2.0,,,,🅰️ D:0,,False,False,1,
